Id;AgeId;EducationId;RaceId;GenderId;IncomeId;Children;EmploymentId;American;Indian;Chinese;Filipino;Japanese;Korean;Vietnamese;Asian;Hawaiian;Guamanian;Samoan;PacificIslander;OtherRace;PoliticsId;ReligionId;Marriage;Lover;GenderPart;SameGender;RacePart;ReligionPart;AgePart;PoliticsPart;EducationPart;AmountMarriageId;AmountMarriageId2;AgeFirstMeet;AgeRomRel;AgeMar;EarnedMore;Work;School;Church;Internet;Vacation;Bar;Gym;PrivParty;OtherPlace;Quality;Duration;Together;AGeId;SameSex;age_difference;samesexnum;earnedmorenum;raceidnum;racepartnum;religionidnum;educationpartnum;educatidnum
3549425;30-44;bachelor's degree or higher;white;male;$60,000 to $74,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;baptist;not married;have_sex;male;same_sex;white;christian;46;independent;bachelor's degree;NA;twice;42;42;NA;same amount;no;no;no;yes;no;no;no;no;no;good;0;broke up;42;same-sex couple;0;0;2;1;1;5;3;3
3550861;60+;high school;white;male;$30,000 to $34,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;female;NA;white;christian;80;democrat;hs graduate or ged;1;NA;54;54;55;i earned more;no;no;no;no;no;no;no;no;yes;excellent;32;still together;86;different sex couple;4;1;3;1;1;1;3;1
3551483;45-59;bachelor's degree or higher;white;female;$75,000 to $84,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;not married;have_sex;male;NA;white;christian;51;republican;some college, no degree;NA;once;41;41;NA;same amount;yes;no;no;no;no;no;no;no;no;excellent;7;still together;48;different sex couple;2;1;2;1;1;1;2;3
3552321;30-44;some college;white;male;$85,000 to $99,999;2;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;married;NA;female;NA;white;christian;33;democrat;bachelor's degree;1;NA;20;20;22;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;12;still together;32;different sex couple;3;1;1;1;1;3;3;2
3554671;60+;less than high school;white;male;$60,000 to $74,999;4 or more;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;baptist;married;NA;female;NA;white;baptist - any denomination;66;no preference;9th grade;1;NA;19;20;21;partner earned more;no;no;no;no;no;yes;no;no;no;excellent;47;still together;67;different sex couple;3;1;1;1;1;5;1;0
3555205;18-29;high school;hispanic;male;$125,000 to $149,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;yes;democrat;christian;not married;no_sex;female;NA;other (please specify);none;18;no preference;9th grade;NA;never married;20;20;NA;i earned more;no;no;no;no;no;no;no;no;yes;excellent;0;broke up;20;different sex couple;;1;3;2;5;1;1;1
3559361;30-44;high school;white;male;$40,000 to $49,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;female;NA;white;christian;35;democrat;associate degree;1;NA;15;29;32;i earned more;no;no;no;no;no;no;no;no;yes;excellent;7;still together;36;different sex couple;5;1;3;1;1;1;3;1
3561443;30-44;high school;white;female;$35,000 to $39,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;not married;have_sex;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);51;republican;hs graduate or ged;NA;once;21;43;NA;i earned more;yes;no;no;no;no;no;no;no;no;fair;2;still together;44;different sex couple;9;1;3;1;1;1;3;1
3563881;60+;some college;white;male;$75,000 to $84,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;female;NA;white;jewish;77;independent;hs graduate or ged;2;NA;51;51;52;same amount;no;no;no;no;no;no;yes;no;no;excellent;37;still together;88;different sex couple;5;1;2;1;1;2;3;2
3564591;45-59;less than high school;white;female;$35,000 to $39,999;4 or more;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;male;NA;white;other non-christian, please specify;56;another party, please specify;9th grade;1;NA;23;25;25;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;34;still together;59;different sex couple;3;1;1;1;1;1;1;0
3565245;18-29;some college;white;female;$40,000 to $49,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;not married;have_sex;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);26;independent;some college, no degree;NA;never married;17;18;NA;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;6;still together;24;different sex couple;;1;1;1;1;1;2;2
3566493;45-59;less than high school;2+ races;male;$20,000 to $24,999;1;working - as a paid employee;yes;no;no;no;no;no;no;no;no;no;no;no;no;republican;baptist;not married;have_sex;female;NA;asian or pacific islander;baptist - any denomination;42;republican;hs graduate or ged;NA;twice;45;45;NA;i earned more;no;no;no;yes;no;no;no;no;no;excellent;4;still together;49;different sex couple;7;1;3;4;4;5;3;0
3569311;30-44;high school;white;male;$60,000 to $74,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;female;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);31;no preference;hs graduate or ged;1;NA;17;17;25;i earned more;no;yes;no;no;no;no;no;no;no;excellent;14;still together;31;different sex couple;;1;3;1;1;1;3;1
3576651;60+;high school;white;female;$20,000 to $24,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;baptist;married;NA;male;NA;white;christian;68;no preference;10th grade;1;NA;16;16;16;i earned more;no;no;no;no;no;no;no;no;yes;good;49;still together;65;different sex couple;4;1;3;1;1;5;1;1
3579571;45-59;high school;white;male;$40,000 to $49,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;female;NA;white;baptist - any denomination;41;no preference;hs graduate or ged;1;NA;38;41;47;i earned more;yes;no;no;no;no;no;no;no;no;good;16;still together;57;different sex couple;2;1;3;1;1;2;3;1
3582506;45-59;high school;white;female;$85,000 to $99,999;3;disabled;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;have_sex;female;same_sex;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);55;democrat;hs graduate or ged;NA;never married;24;24;NA;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;26;still together;50;same-sex couple;3;0;1;1;1;2;3;1
3584485;45-59;less than high school;white;female;less than $5,000;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;no_sex;female;same_sex;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);48;independent;12th grade no diploma;NA;never married;41;43;NA;i earned more;no;no;no;no;no;no;no;no;yes;excellent;5;broke up;48;same-sex couple;5;0;3;1;1;2;2;0
3586365;30-44;bachelor's degree or higher;black;female;$40,000 to $49,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;baptist;not married;have_sex;female;same_sex;white;christian;24;no preference;bachelor's degree;NA;never married;34;35;NA;i earned more;no;no;no;no;no;yes;no;no;yes;good;1;broke up;36;same-sex couple;5;0;3;3;1;5;3;3
3588486;45-59;high school;hispanic;male;$60,000 to $74,999;3;retired;no;no;no;no;no;no;no;no;no;no;no;no;yes;democrat;christian;married;NA;female;NA;other (please specify);christian;44;no preference;master's degree;2;NA;30;30;30;partner earned more;no;no;no;no;no;no;no;no;yes;good;18;still together;48;different sex couple;3;1;1;2;5;1;3;1
3596326;30-44;bachelor's degree or higher;black;female;$100,000 to $124,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;male;opposite_sex;black or african american;christian;23;democrat;some college, no degree;2;NA;30;30;32;i earned more;no;no;no;no;no;no;no;no;yes;good;2;still together;32;different sex couple;9;1;3;3;3;1;2;3
3598491;45-59;high school;white;female;$175,000 or more;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;male;NA;white;christian;52;republican;hs graduate or ged;1;NA;14;17;17;partner earned more;no;no;no;no;no;no;no;yes;yes;excellent;32;still together;49;different sex couple;26;1;1;1;1;1;3;1
3599411;30-44;less than high school;white;female;$40,000 to $49,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;other;baptist;married;NA;male;NA;white;none;41;no preference;hs graduate or ged;1;NA;16;17;18;partner earned more;no;no;no;no;no;no;no;no;yes;good;24;still together;41;different sex couple;3;1;1;1;1;5;3;0
3600205;18-29;some college;white;female;$175,000 or more;4 or more;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;not married;have_sex;male;NA;white;none;21;democrat;some college, no degree;NA;never married;16;16;NA;same amount;no;no;no;no;yes;no;no;no;no;excellent;4;still together;20;different sex couple;2;1;2;1;1;1;2;2
3601366;30-44;bachelor's degree or higher;white;male;$60,000 to $74,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;have_sex;male;same_sex;white;none;35;democrat;some college, no degree;NA;never married;21;21;NA;i earned more;no;no;no;no;no;yes;no;no;no;excellent;15;still together;36;same-sex couple;;0;3;1;1;2;2;3
3602451;45-59;bachelor's degree or higher;hispanic;male;$35,000 to $39,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;yes;republican;pentecostal;married;NA;female;NA;refused;christian;47;independent;bachelor's degree;1;NA;22;22;26;i earned more;no;no;no;no;no;no;yes;no;no;excellent;23;still together;45;different sex couple;5;1;3;2;0;7;3;3
3604311;30-44;high school;white;male;$60,000 to $74,999;4 or more;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;female;NA;other (please specify);christian;31;no preference;associate degree;1;NA;17;18;20;partner earned more;no;no;yes;no;no;no;no;no;no;excellent;13;still together;31;different sex couple;2;1;1;1;5;1;3;1
3605511;45-59;bachelor's degree or higher;white;female;$20,000 to $24,999;2;disabled;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;male;NA;white;christian;48;democrat;10th grade;1;NA;27;28;46;same amount;no;no;yes;no;no;no;no;no;no;excellent;23;still together;51;different sex couple;3;1;2;1;1;2;1;3
3607516;45-59;high school;white;female;$20,000 to $24,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;have_sex;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);51;democrat;hs graduate or ged;NA;never married;40;40;NA;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;11;still together;51;different sex couple;0;1;1;1;1;2;3;1
3609351;30-44;bachelor's degree or higher;white;male;$50,000 to $59,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;female;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);39;independent;bachelor's degree;2;NA;23;23;25;i earned more;no;no;no;no;no;no;no;no;yes;excellent;12;still together;35;different sex couple;2;1;3;1;1;2;3;3
3610311;30-44;some college;white;male;$100,000 to $124,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;female;NA;white;baptist - any denomination;30;republican;master's degree;1;NA;8;19;21;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;12;still together;31;different sex couple;1;1;1;1;1;1;3;2
3611361;30-44;some college;hispanic;male;$35,000 to $39,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;female;NA;white;baptist - any denomination;30;democrat;bachelor's degree;1;NA;35;35;35;partner earned more;no;no;no;no;no;no;yes;no;no;excellent;4;still together;36;different sex couple;0;1;1;2;1;1;3;2
3613386;30-44;high school;2+ races;male;$50,000 to $59,999;4 or more;working - as a paid employee;yes;no;no;no;no;no;no;no;no;no;no;no;no;republican;none;married;NA;female;NA;other (please specify);christian;42;no preference;hs graduate or ged;1;NA;27;30;38;i earned more;no;no;no;no;no;yes;no;no;no;good;8;still together;38;different sex couple;;1;3;4;5;3;3;1
3615423;30-44;high school;white;female;$40,000 to $49,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;not married;have_sex;male;NA;white;none;47;another party, please specify;bachelor's degree;NA;once;40;42;NA;partner earned more;yes;no;no;no;no;no;no;no;no;excellent;0;still together;42;different sex couple;0;1;1;1;1;1;3;1
3616701;60+;high school;white;male;$25,000 to $29,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;baptist;married;NA;female;NA;white;baptist - any denomination;69;democrat;10th grade;1;NA;16;16;19;i earned more;no;yes;no;no;no;no;no;no;no;excellent;54;still together;70;different sex couple;35;1;3;1;1;5;1;1
3618561;45-59;high school;white;male;$15,000 to $19,999;2;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;other;christian;married;NA;female;NA;white;christian;55;no preference;some college, no degree;1;NA;19;19;20;i earned more;no;no;no;no;no;yes;no;no;no;excellent;37;still together;56;different sex couple;;1;3;1;1;1;2;1
3619411;30-44;bachelor's degree or higher;white;female;$50,000 to $59,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;married;NA;male;NA;white;none;38;no preference;12th grade no diploma;2;NA;29;29;39;partner earned more;no;no;no;yes;no;no;no;no;no;good;12;still together;41;different sex couple;;1;1;1;1;3;2;3
3622666;60+;less than high school;white;female;$40,000 to $49,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;not married;have_sex;male;NA;white;baptist - any denomination;70;democrat;some college, no degree;NA;twice;51;57;NA;partner earned more;no;no;no;no;no;no;yes;no;no;good;9;still together;66;different sex couple;4;1;1;1;1;1;2;0
3623351;30-44;some college;white;female;$25,000 to $29,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;baptist;married;NA;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);36;no preference;hs graduate or ged;2;NA;24;24;25;partner earned more;yes;no;no;no;no;no;no;no;no;excellent;11;still together;35;different sex couple;10;1;1;1;1;5;3;2
3625311;30-44;some college;hispanic;male;$100,000 to $124,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;other non-christian, please specify:;married;NA;female;NA;white;none;30;no preference;bachelor's degree;1;NA;14;15;22;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;16;still together;31;different sex couple;2;1;1;2;1;6;3;2
3626301;30-44;high school;white;male;$60,000 to $74,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;married;NA;female;NA;asian or pacific islander;none;31;democrat;some college, no degree;1;NA;14;16;25;i earned more;no;no;no;no;no;no;no;no;yes;excellent;14;still together;30;different sex couple;1;1;3;1;4;3;2;1
3628296;18-29;high school;white;female;$50,000 to $59,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;married;NA;male;NA;white;none;26;democrat;hs graduate or ged;1;NA;19;20;29;same amount;no;no;no;no;no;no;no;no;yes;excellent;9;still together;29;different sex couple;2;1;2;1;1;3;3;1
3632653;60+;high school;white;female;$20,000 to $24,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;no_sex;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);67;no preference;some college, no degree;NA;once;16;17;NA;partner earned more;no;no;no;no;no;no;no;no;yes;good;48;broke up;65;different sex couple;1;1;1;1;1;2;2;1
3634581;45-59;high school;white;female;$150,000 to $174,999;2;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;none;married;NA;male;NA;white;none;65;no preference;master's degree;2;NA;39;39;44;i earned more;no;no;no;no;no;yes;no;no;no;good;19;still together;58;different sex couple;27;1;3;1;1;3;3;1
3635255;18-29;bachelor's degree or higher;other;female;less than $5,000;1;not working;no;no;no;no;no;yes;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;have_sex;female;same_sex;white;christian;29;democrat;bachelor's degree;NA;never married;23;24;NA;partner earned more;no;no;no;no;no;no;yes;no;no;good;2;still together;25;same-sex couple;2;0;1;5;1;2;3;3
3638371;30-44;high school;hispanic;female;$175,000 or more;3;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;yes;other;christian;not married;have_sex;male;NA;other (please specify);christian;22;independent;hs graduate or ged;NA;once;36;36;NA;i earned more;no;no;no;no;no;yes;no;no;no;poor;1;still together;37;different sex couple;3;1;3;2;5;1;3;1
3644396;30-44;high school;2+ races;male;$50,000 to $59,999;3;not working;no;no;no;no;no;yes;no;no;no;no;no;no;no;republican;none;not married;have_sex;female;NA;white;baptist - any denomination;37;independent;hs graduate or ged;NA;twice;33;33;NA;i earned more;no;no;yes;no;no;no;no;no;no;good;6;still together;39;different sex couple;17;1;3;4;1;3;3;1
3645255;18-29;bachelor's degree or higher;white;female;$60,000 to $74,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;other non-christian, please specify:;not married;have_sex;male;NA;other (please specify);muslim;25;democrat;some college, no degree;NA;never married;24;24;NA;same amount;no;no;no;no;no;no;no;no;yes;excellent;1;still together;25;different sex couple;4;1;2;1;5;6;2;3
3647521;45-59;high school;2+ races;male;$60,000 to $74,999;2;working - as a paid employee;yes;no;no;no;no;no;no;no;no;no;no;no;yes;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;female;opposite_sex;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);50;democrat;hs graduate or ged;2;NA;28;28;30;same amount;no;no;no;no;no;no;no;no;yes;excellent;24;still together;52;different sex couple;2;1;2;4;1;2;3;1
3649511;45-59;some college;white;female;$100,000 to $124,999;4 or more;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;married;NA;male;opposite_sex;white;none;51;democrat;professional or doctorate degree;1;NA;27;27;35;partner earned more;no;no;no;no;no;yes;no;no;no;fair;24;still together;51;different sex couple;;1;1;1;1;3;3;2
3650431;30-44;high school;white;male;$85,000 to $99,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;female;NA;white;christian;47;independent;hs graduate or ged;1;NA;28;28;32;i earned more;yes;no;no;no;no;no;no;no;no;excellent;15;still together;43;different sex couple;12;1;3;1;1;1;3;1
3651501;45-59;high school;white;female;$15,000 to $19,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;baptist;married;NA;male;NA;white;baptist - any denomination;55;democrat;some college, no degree;1;NA;17;17;19;partner earned more;no;no;no;no;no;no;no;no;yes;fair;33;still together;50;different sex couple;0;1;1;1;1;5;2;1
3657561;45-59;bachelor's degree or higher;white;female;$40,000 to $49,999;2;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;jewish;married;NA;male;opposite_sex;white;christian;46;democrat;hs graduate or ged;1;NA;37;37;37;i earned more;yes;no;no;no;no;no;no;no;no;poor;19;still together;56;different sex couple;;1;3;1;1;4;3;3
3658711;60+;some college;white;female;$50,000 to $59,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;male;NA;white;other non-christian, please specify;74;republican;bachelor's degree;1;NA;20;20;20;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;51;still together;71;different sex couple;0;1;1;1;1;2;3;2
3659523;45-59;less than high school;white;female;$40,000 to $49,999;2;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;not married;have_sex;male;NA;white;none;51;no preference;hs graduate or ged;NA;twice;26;26;NA;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;26;still together;52;different sex couple;6;1;1;1;1;3;3;0
3660426;30-44;bachelor's degree or higher;white;male;$125,000 to $149,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;have_sex;male;same_sex;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);60;no preference;some college, no degree;NA;never married;33;34;NA;i earned more;no;no;no;no;no;no;yes;no;no;good;8;still together;42;same-sex couple;;0;3;1;1;2;2;3
3663613;60+;some college;white;female;$40,000 to $49,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;not married;have_sex;male;NA;white;none;68;independent;associate degree;NA;once;50;51;NA;i earned more;no;no;no;no;no;yes;no;no;no;excellent;10;still together;61;different sex couple;;1;3;1;1;3;3;2
3665205;18-29;some college;white;female;$75,000 to $84,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;have_sex;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);23;democrat;master's degree;NA;never married;19;19;NA;partner earned more;no;yes;no;no;no;no;no;no;no;excellent;2;still together;20;different sex couple;10;1;1;1;1;2;3;2
3666235;18-29;high school;white;female;$50,000 to $59,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;not married;have_sex;male;NA;white;none;33;no preference;hs graduate or ged;NA;never married;22;22;NA;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;0;broke up;23;different sex couple;;1;1;1;1;1;3;1
3673441;30-44;high school;white;male;$85,000 to $99,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;pentecostal;married;NA;female;NA;white;pentecostal;44;republican;bachelor's degree;2;NA;34;34;36;i earned more;yes;no;no;no;no;no;no;no;no;excellent;10;still together;44;different sex couple;1;1;3;1;1;7;3;1
3676534;45-59;bachelor's degree or higher;white;female;$75,000 to $84,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;jewish;not married;have_sex;male;opposite_sex;refused;christian;40;democrat;associate degree;NA;once;52;52;NA;i earned more;no;no;no;no;no;no;no;no;yes;fair;2;broke up;53;different sex couple;3;1;3;1;0;4;3;3
3678386;30-44;bachelor's degree or higher;white;male;$150,000 to $174,999;3;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;not married;have_sex;male;same_sex;white;none;39;democrat;bachelor's degree;NA;never married;17;18;NA;partner earned more;no;yes;no;no;no;no;no;no;no;excellent;20;still together;38;same-sex couple;11;0;1;1;1;3;3;3
3684471;45-59;high school;white;female;$75,000 to $84,999;4 or more;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;male;NA;white;jewish;55;democrat;master's degree;2;NA;25;25;27;partner earned more;yes;no;no;no;no;no;no;no;no;excellent;22;still together;47;different sex couple;3;1;1;1;1;2;3;1
3688703;60+;some college;white;male;$85,000 to $99,999;1;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;not married;have_sex;male;same_sex;white;none;70;independent;hs graduate or ged;NA;once;65;65;NA;i earned more;no;no;no;yes;no;no;no;no;no;good;5;still together;70;same-sex couple;;0;3;1;1;1;3;2
3689341;30-44;high school;white;female;$35,000 to $39,999;4 or more;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;male;NA;white;baptist - any denomination;39;republican;hs graduate or ged;1;NA;14;22;23;partner earned more;no;no;yes;no;no;no;no;no;no;excellent;12;still together;34;different sex couple;11;1;1;1;1;2;3;1
3690466;45-59;some college;white;female;$30,000 to $34,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;other non-christian, please specify:;not married;have_sex;female;same_sex;white;other non-christian, please specify;48;independent;bachelor's degree;NA;never married;30;33;NA;partner earned more;yes;no;no;no;no;no;no;no;no;good;13;still together;46;same-sex couple;;0;1;1;1;6;3;2
3693711;60+;some college;white;male;$125,000 to $149,999;2;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;mormon;married;NA;female;NA;white;mormon;72;republican;hs graduate or ged;2;NA;28;28;29;i earned more;no;no;no;no;no;no;no;no;yes;excellent;43;still together;71;different sex couple;;1;3;1;1;8;3;2
3695346;30-44;bachelor's degree or higher;white;male;$125,000 to $149,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;not married;have_sex;male;same_sex;white;christian;41;independent;professional or doctorate degree;NA;never married;31;31;NA;partner earned more;no;no;no;yes;no;no;no;no;no;fair;4;still together;34;same-sex couple;2;0;1;1;1;3;3;3
3700581;45-59;bachelor's degree or higher;white;female;$125,000 to $149,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);64;independent;bachelor's degree;1;NA;38;38;39;i earned more;yes;no;no;no;no;no;no;no;no;excellent;20;still together;58;different sex couple;;1;3;1;1;2;3;3
3701251;18-29;high school;white;female;$75,000 to $84,999;2;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;mormon;married;NA;male;NA;white;mormon;27;republican;hs graduate or ged;1;NA;16;16;17;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;9;still together;25;different sex couple;;1;1;1;1;8;3;1
3702371;30-44;high school;white;female;$60,000 to $74,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;buddhist;married;NA;male;NA;white;buddhist;44;republican;hs graduate or ged;2;NA;26;26;26;i earned more;yes;no;no;no;no;no;no;no;no;good;11;still together;37;different sex couple;4;1;3;1;1;9;3;1
3703801;60+;bachelor's degree or higher;other;male;$40,000 to $49,999;2;retired;no;no;no;yes;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;female;NA;asian or pacific islander;christian;77;republican;bachelor's degree;1;NA;26;26;27;same amount;no;no;no;no;no;no;no;yes;no;excellent;54;still together;80;different sex couple;;1;2;5;4;1;3;3
3705411;30-44;some college;white;male;$150,000 to $174,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;female;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);51;democrat;bachelor's degree;1;NA;23;23;25;i earned more;no;no;no;no;no;no;no;no;yes;excellent;18;still together;41;different sex couple;1;1;3;1;1;2;3;2
3706401;30-44;bachelor's degree or higher;white;female;$60,000 to $74,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);49;independent;bachelor's degree;1;NA;5;36;38;i earned more;no;no;no;no;no;yes;yes;no;no;good;4;still together;40;different sex couple;4;1;3;1;1;1;3;3
3707656;60+;bachelor's degree or higher;white;male;$125,000 to $149,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;other non-christian, please specify:;not married;have_sex;male;same_sex;white;none;60;independent;some college, no degree;NA;twice;40;40;NA;i earned more;no;no;no;no;no;yes;no;no;no;excellent;25;still together;65;same-sex couple;1;0;3;1;1;6;2;3
